quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,alpha,Cont,social,-0.0903200427917107,-0.40256318585184,0.24075025252629,0.5949840807977,39,0.992872986330961,network,open_aec
auc_degree,alpha,Cont,switching,-0.200821527626862,-0.492780292764141,0.131777927401005,0.233335238441233,39,0.992872986330961,network,open_aec
auc_degree,alpha,Cont,detail,0.216383575881781,-0.115757088991626,0.505000687964298,0.198325355123804,39,0.992872986330961,network,open_aec
auc_degree,alpha,Cont,communication,-0.154256429078246,-0.455513099552882,0.178700030970687,0.361993569966557,39,0.992872986330961,network,open_aec
auc_degree,alpha,Cont,imagination,-0.239383078512251,-0.522852062555256,0.0917588041621476,0.153586630446439,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,total,0.0681225460075715,-0.261678093195399,0.383677998006333,0.688702203154151,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,social,0.061684778196973,-0.267690167527764,0.378151049658874,0.716842992986013,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,switching,-0.00419996173385654,-0.327778411622644,0.320260398070855,0.980317711093109,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,detail,-0.0978613998493756,-0.408919296654385,0.233569490763148,0.564464762027485,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,communication,0.115728677210313,-0.216411024920838,0.423858941252868,0.495184523810007,39,0.992872986330961,network,open_aec
auc_degree,alpha,Default,imagination,0.152322058203227,-0.180617010180659,0.453941790475487,0.368117374500366,39,0.992872986330961,network,open_aec
auc_degree,beta,Vis,total,0.123125625912622,-0.209246952765048,0.429995178308197,0.467834020554526,39,0.954048392688045,network,open_aec
auc_degree,beta,Vis,social,-0.0830713717944476,-0.396425249802866,0.247618331238847,0.624978712276222,39,0.954048392688045,network,open_aec
auc_degree,beta,Vis,switching,-0.0194536875961484,-0.341326665034182,0.306502865011983,0.909014743103984,39,0.9982050031588,network,open_aec
auc_degree,beta,Vis,detail,0.539142719226659,0.260653114856449,0.734800863961952,0.000575106486800871,39,0.0241544724456366,network,open_aec
auc_degree,beta,Vis,communication,-0.118095523367013,-0.425825472157446,0.214122578548101,0.486345204106773,39,0.954048392688045,network,open_aec
auc_degree,beta,Vis,imagination,0.0331154401788941,-0.294064454979794,0.353348455854469,0.845727345442385,39,0.9982050031588,network,open_aec
auc_degree,beta,SomMot,total,-0.113089831854931,-0.421662985090731,0.218958164990668,0.505135535166429,39,0.954048392688045,network,open_aec
auc_degree,beta,SomMot,social,0.00732061030655974,-0.317456936162188,0.330561021085616,0.965700191563868,39,0.9982050031588,network,open_aec
auc_degree,beta,SomMot,switching,-0.0645710094794047,-0.380631728188149,0.264997954620646,0.704178575555461,39,0.954048392688045,network,open_aec
auc_degree,beta,SomMot,detail,-0.428286017329751,-0.660631313960842,-0.121061880035309,0.008180311987047,39,0.171786551727987,network,open_aec
auc_degree,beta,SomMot,communication,0.0809459078476886,-0.249625915683918,0.394620149880617,0.633890561256004,39,0.954048392688045,network,open_aec
auc_degree,beta,SomMot,imagination,0.148475985429333,-0.18442100367796,0.450812003508653,0.380475005408167,39,0.954048392688045,network,open_aec
auc_degree,beta,DorsAttn,total,-0.211447604253808,-0.501137112079651,0.120857362748096,0.209006162086571,39,0.954048392688045,network,open_aec
auc_degree,beta,DorsAttn,social,-0.169103969494992,-0.467511730433095,0.163901333164421,0.317047332593193,39,0.954048392688045,network,open_aec
auc_degree,beta,DorsAttn,switching,-0.0125703943567582,-0.335229486215384,0.312727903113759,0.941136784778033,39,0.9982050031588,network,open_aec
auc_degree,beta,DorsAttn,detail,-0.272583352698184,-0.548189733024826,0.0564248156819419,0.10263163797464,39,0.954048392688045,network,open_aec
auc_degree,beta,DorsAttn,communication,-0.0974704745875462,-0.408590551638357,0.233942614216906,0.56602893751255,39,0.954048392688045,network,open_aec
auc_degree,beta,DorsAttn,imagination,0.000382993706174742,-0.32368169542616,0.324367260383045,0.9982050031588,39,0.9982050031588,network,open_aec
auc_degree,beta,SalVentAttn,total,-0.148960185838105,-0.451206436745998,0.183942648969339,0.378905977051307,39,0.954048392688045,network,open_aec
auc_degree,beta,SalVentAttn,social,0.054880966563314,-0.274016325605986,0.372285221240309,0.746988096710181,39,0.980421876932112,network,open_aec
auc_degree,beta,SalVentAttn,switching,-0.096178327603736,-0.407503357789665,0.235175225669154,0.571213200793043,39,0.954048392688045,network,open_aec
auc_degree,beta,SalVentAttn,detail,-0.327729702440332,-0.589187005559054,-0.00414539129449599,0.047686865770425,39,0.66761612078595,network,open_aec
auc_degree,beta,SalVentAttn,communication,0.118938973014458,-0.21330618514932,0.426525563478477,0.483215064961998,39,0.954048392688045,network,open_aec
auc_degree,beta,SalVentAttn,imagination,-0.211997088312592,-0.501567786526627,0.120290454704821,0.20779783066432,39,0.954048392688045,network,open_aec
auc_degree,beta,Limbic,total,0.0683541179734992,-0.26146135585643,0.383876386701305,0.687697326352266,39,0.954048392688045,network,open_aec
auc_degree,beta,Limbic,social,0.137973988980921,-0.194757548540719,0.44222784862518,0.415436978681423,39,0.954048392688045,network,open_aec
auc_degree,beta,Limbic,switching,-0.00544103242724976,-0.328885718166347,0.3191461515932,0.9745033568664,39,0.9982050031588,network,open_aec
